,title,url,date,content
10,This battery is powered by bacteria,https://techcrunch.com/2016/12/23/this-battery-is-powered-by-bacteria/,2016/12/23,"
Researchers at Binghamton University in New York have created a “bacteria-powered battery on a single sheet of paper.” The project is aimed at creating batteries for disposable microelectronics that can run for weeks using a little bacteria-rich liquid.
“The manufacturing technique reduces fabrication time and cost, and the design could revolutionize the use of bio-batteries as a power source in remote, dangerous and resource-limited areas,” write the researchers.
The researchers used a piece of chromatography paper and a ribbon of silver nitrate under a layer of wax. The anode was made of “a conductive polymer on the other half of the paper” and a reservoir held bacteria-rich liquid. The cellular respiration powered the battery.
You’re not going to power your car with these but you will be able to squeeze out a little juice. The batteries expel “31.51 microwatts at 125.53 microamps with six batteries in three parallel series and 44.85 microwatts at 105.89 microamps in a 6×6 configuration.” The researchers believe these batteries can run glucose sensors, detect pathogens, or keep small electronics alive for days without traditional power supplies.
Interestingly this isn’t the first bacteria battery his team has made. The team “developed its first paper prototype in 2015, which was a foldable battery that looked much like a matchbook.” The best part? “Earlier this year they unveiled a design that was inspired by a ninja throwing star.”

"
11,New lithium metal tech can create ultralight car batteries and thinner phones,https://techcrunch.com/2016/08/19/new-lithium-metal-tech-can-create-ultralight-car-batteries-and-thinner-phones/,2016/08/19,"
Soon cars, drones, phones, and almost anything with a battery are about to get a boost from a new MIT spin-out, SolidEnergy Systems. The company promises to double the battery life of basic lithium ion batteries and will also offer smaller batteries with the power of bigger cells.
Why is this technology important? Because it is better than current battery tech and can maintain an energy density of 400 Wh/kg, it’s non-flammable, and it can be manufactured inside existing factories. In short, it’s Li-ion 2.0.
MIT’s Qichao Hu founded the company while at MIT and spun out the technology in beta last year. The full origin story is pretty cool:

￼While working as a postdoc in the group of MIT professor Donald Sadoway, a well-known battery researcher who has developed several molten salt and liquid metal batteries, Hu helped make several key design and material advancements in lithium metal batteries, which became the foundation of SolidEnergy’s technology.
One innovation was using an ultrathin lithium metal foil for the anode, which is about one-fifth the thickness of a traditional lithium metal anode, and several times thinner and lighter than traditional graphite, carbon, or silicon anodes. That shrunk the battery size by half.
But there was still a major setback: The battery only worked at 80 degrees Celsius or higher. “That was a showstopper,” Hu says. “If the battery doesn’t work at room temperature, then the commercial applications are limited.”
So Hu developed a solid and liquid hybrid electrolyte solution. He coated the lithium metal foil with a thin solid electrolyte that doesn’t need to be heated to function. He also created a novel quasi-ionic liquid electrolyte that isn’t flammable, and has additional chemical modifications to the separator and cell design to stop it from negatively reacting with the lithium metal.
The end result was a battery with energy-capacity perks of lithium metal batteries, but with the safety and longevity features of lithium ion batteries that can operate at room temperature. “Combining the solid coating and new high-efficiency ionic liquid materials was the basis for SolidEnergy on the technology side,” Hu says.

The company raised $12 million last year and is going to market in November. They’ll be releasing cell-phone batteries first in 2017 and then move on to car and drone batteries in 2018. They’ve begun manufacturing in Woburn, Massachusetts, in a factory big enough to “house the wings of a Boeing 747.”


"
12,Embedded fuel cells power smartphones for a week… and could run the world,https://techcrunch.com/2016/05/09/embedded-fuel-cells-power-wmartphones-for-a-week-and-could-run-the-world/,2016/05/09,"




Garry Golden
Contributor



Garry Golden is a senior futurist for the innovation firm futurethink.

			More posts by this contributor:			
Why LinkedIn should kill the résumé and replace it with the experience graph




People love their smartphones but hate poor battery life. We love having access to the world’s information at our fingertips but tire of the need to constantly plug in to the world’s electricity grid. The recharging model of batteries fails us — the marketplace is ready for a new approach to portable power.
We may be entering the early days of refueling products to gain longer performance and freedom from cords and electric sockets. Beyond powering our devices 10 times longer than batteries, this refueling model of personal power systems might also set the stage for a “leapfrog” energy scenario that brings billions of people into the age of electricity by delivering clean fuels to retail shelves.
Refueling versus recharging
In January of this year, social media spread viral stories about a CES demonstration of an iPhone that could hold its power for a week, and shared images of a hydrogen-fueled drone that could fly six times longer than a battery-operated version. Both stories hinted that there might be a fuel-based revolution ahead in portable energy for our smartphones and laptops.
At the center of the excitement is a magical energy technology: the micro fuel cell. In basic terms, a fuel cell converts chemical energy into electricity. When devices need more power, we simply add more fuel. No wait time for recharging. No cords. Just add clean fuel that you can find on any retail shelf across the world.
The company behind both breakthrough stories is U.K.-based Intelligent Energy. While the British company is far from a household name, industry insiders recognize that Intelligent Energy is within striking distance of a potential game-changer for how we power our portable devices. Carry their vision out far enough and micro fuel cells might also transform how we solve issues of global-energy access to clean fuels and electricity.
While the CES iPhone and drone stories made headlines, an earlier (and more important) announcement was widely ignored. In late 2015, Intelligent Energy entered OEM agreement to develop embedded fuel cells for an emerging smartphone developer. What does this signal mean? Cutting the cord to electrical outlets or charging pads is actually possible with current technology.
As fuel-cell technology matures in the years ahead, we can imagine refueling our phones once or twice a month.
Intelligent Energy isn’t alone in its quest to bring micro fuel cells to the world. First-generation micro fuel cell products — sold as battery rechargers to campers, business travelers and the military — are coming to market from Brunton, MyFC JAQ, Kraftwerk and Ardica. The challenge for these companies is to avoid being branded as a “battery recharging system,” and presenting the technology as a new way of thinking about portable personal power and the role of clean hydrogen-rich fuels.
To jumpstart the transition, all eyes will be on decisions made by manufacturers like Foxconn, Apple, Samsung and Sony, which will deliver the fuel-cell proposition to consumers. These manufacturers want to deliver consumer products that have unprecedented power, performance and convenience. Embedding power plants inside devices would be a small leap for manufacturers, and a potentially giant leap for consumers seeking to escape the cycle of daily recharging.
The future of refueling portable devices is an ideal business model: more convenient for consumers and also more expensive. Skeptics may question consumer willingness to shift from very cheap electricity (annual recharging costs under $10) to buying premium fuels (likely $30-100/year). Opportunists will point to bottled water as an example of where a portable, premium version of a cheaper product has succeeded.
Premium cartridges of hydrogen-rich fuels would be available on retail shelves and everywhere across the public landscape (think malls and airports that currently offer charging stations). Because fuel devices run 6-10 times longer than batteries, the need to refuel will be infrequent. As fuel-cell technology matures in the years ahead, we can imagine refueling our phones once or twice a month. The tremendous benefit lies in the constant uptime and, by extension, a lack of stress that our batteries will die while we’re on the go.
Challenges and opportunities
Will our default fuel be hydrogen or a liquid fuel like butane currently used for lighters? The standards for refueling micro fuel cells remain unresolved. The sector is ripe for a battle of Beta versus VHS (or, more recently, Apple charger plug versus newer Apple charger plug). The most likely candidates are portable fueling packets of hydrogen-rich gas, liquid fuels or solid-state hydrogen.
Portable fuels and micro fuel cells offer something the cleantech world has yet to see: incentive-free, market-driven growth. While solar, wind and behind-the-meter battery storage have relied heavily on government incentives to jumpstart and sustain growth, micro fuel cells don’t require a government subsidy for growth. Selling fuels on retail shelves opens a pathway that is entirely driven by consumer demand as people will pay more for hydrogen-rich fuel because it powers their devices for significantly longer than electricity-dependent batteries.
We might expect first-generation fuel cells embedded in smartphones and laptops within the next five years.
Hydrogen’s role as a universal energy carrier is an upside for this scenario of portable personal power. Suppliers of hydrogen-rich fuels can emerge in any region around the world using feedstocks from traditional natural gas or from new cleantech brands that sell solar-hydrogen or bio-derived hydrogen at a premium. Concerns over energy losses from producing and storing hydrogen are muted these days as researchers improve nano-materials that drive chemical reactions.
Incremental revolution of refueling versus recharging
The next decade will be critical for micro fuel-cell innovations. Think of the technology as somewhere between a late 1980s Motorola carry-pack cellular phone and the late 1990s flip phone. The vision of fuel-based power systems is compelling, and the technology’s maturity hints at an S-curve tipping point ahead. Yet this energy platform will still need old-fashioned time and experience.
Believing in this scenario rests on two assumptions that must remain true. The first is that refueling beats recharging. The electrochemical conversion of fuels into electricity will always outperform the storage approach of batteries. Second, the profits of selling fuels will sustain this higher-cost path of embedded fuel cells while dropping costs for global scaling.
Slow pace of fast change
No roadmap for rethinking portable energy has been made public yet, but by taking a deep look at positioning by industry players and consumer frustration with batteries, we might expect first-generation fuel cells embedded in smartphones and laptops within the next five years. From there, the cost curve matures and the scaling phase begins. Headlines from the not-too-distant future might resemble the following timeline:
August 2018: The energy revolution at… Burning Man. News stories emerge from Burning Man communities embracing small stationary and micro fuel cells to power camps and art pieces. Many in the community applaud the small footprint and efficiency of these solid-state devices and claim that the hydrogen fuel is produced from green sources. Skeptical Burners complain that empty hydrogen fuel packets litter the Playa and express concerns of waste byproducts.
September 2020: Apple CEO Ashton Kutcher announces embedded fuel cell for iPhone 10. The audience commends the elegant design of Apple iFuel dispensers and H2 cartridges — ignoring the fact that Apple will now make an estimated $85 a year per consumer to refuel their devices.  Apple fans rejoice and say the premium is worth the convenience to only refuel devices twice a month.
December 2022: China’s five-year fuel-cell plan. The Communist Party announces revision to its latest Five-Year Plan and will focus on higher-value product integration and scaling challenges of embedded fuel cells inside consumer devices and industrial equipment.
April 2024: Intel acquires Intelligent Energy. In its push for embedded energy systems, Intel acquires the talent and assets of U.K.’s fast-growing fuel-cell designer. The US$6 billion acquisition represents a new direction for Intel into clean energy space.
November 2028: The cordless Christmas. If we thought unplugging from the landline phone was big, retailers are now touting cordless fuel-cell-based products. IKEA has announced plans to eliminate cords by 2035. GE sells an LED lightbulb with all the fuel it will ever need for its lifetime.
May 2029: Texas copper-free construction permits. Texas has become first state to grant permits for residential and commercial housing to be built without internal electrical wires and wall sockets. Micro and stationary fuel cells are expected to eliminate the high costs of wiring buildings, possibly rendering electricians the buggy-whip makers of our era.
October 2030: Amazon + Walmart compete to become the No. 1 fuel distributor. Large retailers see opportunities in delivering a range of fueling solutions, from liquid hydrogen-rich fuels to solid-state hydrogen packets. CEOs from Amazon and Walmart have announced their vision to become the world’s largest fuel distributors. Utility stocks continue to decline.
Illuminating the road ahead
Looking beyond 2030, it’s possible to imagine manufacturers integrating fuel cells inside our coffee makers, lamps, irons, vacuum cleaners, washer-dryers or any other object that benefits from long energy life and cordless convenience. Product designers will be thrilled to say goodbye to cords and dependency on electrical outlets. Simply add a cartridge of new fuel or refuel via a dispenser and you’re up and running.
Beyond predictions of early adopters paying a premium for device fuels is a much more impactful goal: a distribution model for radically expanding global access to electricity. Clean fuels could be brought to market anywhere in the world at a variety of price points. Local markets could generate their own hydrogen-rich fuels from regionally available resources. It’s also not difficult to imagine a low-cost supply chain that enables the manufacturing of solid-state fuel cells in regions across the world.
The expanse is wide between embedding fuel cells in a smartphone and a scalable retail-based global energy marketplace. To fill in the gaps, companies like Intelligent Energy will need to solve deep technical challenges and follow sustainable business models that focus on early-adopter markets. For now, micro fuel cells give us a compelling vision for moving beyond batteries and possibly transforming how billions of people might leapfrog into the age of electricity.

Featured Image: Sap/Shutterstock
"
13,Intel Invests In Qnovo’s Battery Boosting Tech,https://techcrunch.com/2015/09/02/intel-invests-in-qnovo/,2015/09/02,"
Battery life remains the fly in the ointment of consumer smartphone satisfaction. Not to mention all the other devices we’re being encouraged to strap on our person or stick in our bags as computing shifts from fixed locations to something that’s near ubiquitous and (increasingly) personal. So it follows that companies which can even incrementally improve battery performance are likely to find their tech in demand.
To wit: Qnovo, a Newark, California-based firm that’s been developing battery charging enhancement technology since 2010 — and is today announcing an $8.6 million Series B funding round, with Intel Capital joining as a strategic investor, alongside existing investors RockPort Capital, US Venture Partners and Blue Run Ventures.
Its adaptive charging tech — which apparently speeds charging times without shortening battery lifespan — has not yet been commercially deployed but it says the new financing will be used to support the launch of “multiple smartphones” using its tech next year. It’s also planning to expand application to other devices, such as laptops and wearables, although smartphones remain its initial focus.
How does its battery enhancing technology work? It’s a layer of software that analyzes how a lithium-ion battery is charging and adapts current and voltage in real-time to optimize the process. (Which sounds much like the approach of TC Disrupt NYC 2015 alum, Nucleus Scientific, which launched on stage at our startup battlefield competition back in May.)
“Current charging of batteries in place for a century is a one way process (CCCV) that is blind to the chemical reactions inside the battery that cause degradation. Through the controlled introduction of charge and subsequent measurement of response, Qnovo is able to “see” degradation mechanism signatures and adjust charging current and voltage in real-time to minimize cell damage while simultaneously minimizing charge time,” says Qnovo Nadim Maluf, co-founder and CEO.
“From extensive measurement over four years, we see from two to eight times longer cycle life as compared to CCCV. With longer cycle life, the battery can be charged faster and still last for two years.”
Maluf claims there are multiple advantages to using its adaptive battery charging tech. “The best smartphones today only offer two of the four key battery performance attributes: capacity (use time), fast charging, battery lifetime, and thin and light. Apple iPhone 6 is thin and light with good lifetime but sacrifices capacity and charges slowly. Samsung Galaxy S6 is thin and light but reduced capacity from the S5 in order to offer fast charging. With Qnovo technology, smartphone OEMs can offer excellent use time (3Ah+ capacity), fast charging (1 day use with 20 minute fast charge), two year lifetime (800 cycles) in a thin form factor (7mm or less thickness) — simultaneously,” he tells TechCrunch.
“The technology is broadly applicable to applications where longer cycle life or faster charging is beneficial. It works with standard lithium-ion batteries and requires no changes, so it can be quickly deployed to production with no added cost to battery manufacturing. As software, it uses available compute resources and does not add additional hardware cost. The benefits vs standard charging increase with faster charging and higher energy density cells,” he adds.
All of which sounds rather too good to be true, which is probably why Maluf is so pleased to snag Intel as an investor. “We are very pleased with the addition of Intel as a strategic investor. We see this as a validation of our technology as well as the importance of improving battery performance in mobile devices,” he notes.
If Qnovo can get its lithium-ion improvement tech to market next year it’s likely to beat off more ambitious approaches to boosting battery performance — such as Israeli startup StoreDot which has raised some $76 million in funding since 2012, and has been demoing prototypes of a faster charging battery since last year (but has yet to bring them to market in phones).
StoreDot faces an arguably bigger challenge in getting its battery boosting tech to market given the batteries themselves involve new technology (it’s using bio-organic nano-crystals, rather than existing lithium-ion cells). Last October the company was suggesting 2017 for a commercial deployment of its tech. It’s since expanded its focus to building very fast charging batteries for electric cars, so it’s arguably now less focused on the smartphone segment.
Others playing in the battery enhancement space include Sakti3, which is developing a solid state battery tech that’s purportedly higher density than lithium-ion cells; and Seeo, which is working to shrink cell size without compromising capacity via lithium-polymer batteries. Stanford scientists have also been probing the potential of aluminum-ion for boosting battery performance.
There’s certainly no shortage of ambition to improve battery performance. Who can actually deliver those much-needed enhancements remains to be seen — leaving consumers to lug around a spare battery pack in the meanwhile.

Featured Image: Steve Long
"
14,Stanford Scientists Demo Promising Aluminum-Ion Battery,https://techcrunch.com/2015/04/07/aluminum-ion/,2015/04/07," 


















		( function() {
			var func = function() {
				var iframe_form = document.getElementById('wpcom-iframe-form-9e62ca7fe73a931a3d7f11003b945530-59f5d3f7b0ace');
				var iframe = document.getElementById('wpcom-iframe-9e62ca7fe73a931a3d7f11003b945530-59f5d3f7b0ace');
				if ( iframe_form && iframe ) {
					iframe_form.submit();
					iframe.onload = function() {
						iframe.contentWindow.postMessage( {
							'msg_type': 'poll_size',
							'frame_id': 'wpcom-iframe-9e62ca7fe73a931a3d7f11003b945530-59f5d3f7b0ace'
						}, window.location.protocol + '//wpcomwidgets.com' );
					}
				}

				// Autosize iframe
				var funcSizeResponse = function( e ) {
					var origin = document.createElement( 'a' );
					origin.href = e.origin;

					// Verify message origin
					if ( 'wpcomwidgets.com' !== origin.host )
						return;

					// Verify message is in a format we expect
					if ( 'object' !== typeof e.data || undefined === e.data.msg_type )
						return;

					switch ( e.data.msg_type ) {
						case 'poll_size:response':
							var iframe = document.getElementById( e.data._request.frame_id );

							if ( iframe && '' === iframe.width )
								iframe.width = '100%';
							if ( iframe && '' === iframe.height )
								iframe.height = parseInt( e.data.height );

							return;
						default:
							return;
					}
				}

				if ( 'function' === typeof window.addEventListener ) {
					window.addEventListener( 'message', funcSizeResponse, false );
				} else if ( 'function' === typeof window.attachEvent ) {
					window.attachEvent( 'onmessage', funcSizeResponse );
				}
			}
			if (document.readyState === 'complete') { func.apply(); /* compat for infinite scroll */ }
			else if ( document.addEventListener ) { document.addEventListener( 'DOMContentLoaded', func, false ); }
			else if ( document.attachEvent ) { document.attachEvent( 'onreadystatechange', func ); }
		} )();
		

Scientists at Stanford University have developed a prototype bendable battery made from aluminum that charges very quickly, is long lasting and offers safety advantages over lithium cells given the materials used are less volatile and do not catch fire if perforated. So, bottom line, aluminum-ion batteries could result in safer consumer electronics in future that also charge faster and can have thinner or even flexible form factors — all of which sounds pretty handy for future generations of wearables.
We’ve seen thin and bendy lithium-ion batteries in research labs before, but aluminum offers cost and safety advantages over lithium — hence researchers’ ongoing interest in the material. And while developing a high performance, commercially viable aluminum-ion battery has proved elusive thus far, the Stanford researchers stumbled on using graphite (a type of carbon) for the cell’s cathode — which they say yields good performance.
Their battery has been able to withstand more than 7,500 charging cycles without any loss of capacity, vs other lab developed aluminum batteries typically lasting around 100 cycles before expiring. “This was the first time an ultra-fast aluminum-ion battery was constructed with stability over thousands of cycles,” the authors write in the journal Nature, where their research has been published.
The ionic liquid electrolyte they’re using for the battery is a salt that’s liquid at room temperature — another safety and environmental advantage for their proto cell — held inside a flexible polymer-coated pouch. Their battery can generate around 2 volts of electricity, which they say is also higher than other researchers have achieved with aluminum. In the video they demo a couple of their prototype batteries being used to charge a smartphone “within a minute”.
Of course it’s early days for the research, with improvements to voltage and energy density required if the tech is to be commercialized. But the researchers seem positive their aluminum-ion battery tech has promise.
“Our battery produces about half the voltage of a typical lithium battery. But improving the cathode material could eventually increase the voltage and energy density. Otherwise, our battery has everything else you’d dream that a battery should have: inexpensive electrodes, good safety, high-speed charging, flexibility and long cycle life. I see this as a new battery in its early days. It’s quite exciting,” Hongjie Dai, a professor of chemistry at Stanford and one of the researchers, told the Stanford Report.
Beyond small electronics devices, one interesting potential use-case mentioned by Dai is for storing renewable energy on the electrical grid. Lithium cells’ durability means they aren’t ideally suited for this application. But aluminum cell’s ability to last for tens of thousands of charges, and their rapid charge and discharge, offers a possible future alternative.

"
15,The FiiV Case Straps A Hotspot And Battery To Your iPad,https://techcrunch.com/2014/12/15/the-fiiv-case-straps-a-hotspot-and-battery-to-your-ipad/,2014/12/15,"
If you pick up a Wi-Fi iPad only to then find out you need wireless on the go all the time, your options for getting it access aren’t ideal. You either activate the hotspot feature on your phone, wasting battery life, or you get an external hotspot that you have to carry around with your other devices.
The FiiV case, with its built-in hotspot and battery, helps improve both solutions. For those who prefer to just flick a switch in settings on their phone to have LTE, you can keep your iPhone topped up by plugging your Lightning cable into the battery’s USB port.
If you’d prefer a dedicated device for Wi-Fi, the case accepts SIM cards for most GSM carriers, including AT&T, T-Mobile, and European networks for international travelers. FiiV is available for both iPads Air and Mini, with both case sizes offering the same battery and hotspot.
If you get the FiiV from the case’s Indiegogo page, it’s currently still available at $99. That’s a pretty big discount from the eventual $179 retail price, and you’ll be among the first to get one in May. As for the rest of the pricing tiers, I have to say that they’re pretty disappointing. Instead of offering pricing tiers that go up by say, $20 each batch, they let you buy in bundles of up to 10. Who would buy that many units of a first-generation device?

Featured Image: FiiV
"
16,"Apple Watch Will Need Juicing Daily, Says Tim Cook",https://techcrunch.com/2014/10/28/apple-watch-winding/,2014/10/28,"
Apple fans hoping Cupertino’s reality distortion field was going to do magical things to the battery life of its forthcoming Apple Watch had better reset their expectations to something far more average: the wrist computer will likely need charging daily according to Apple CEO Tim Cook. So, in other words, much like other high end smartwatch wearables already on the market.
And indeed, much like the mechanical watches of yesteryear which needed winding daily.
“We think people are going to use it so much you will end up charging it daily,” said Cook, speaking in an on stage interview at the WSJ:D live conference — and attempting to put a positive spin on the disappointment of another daily recharging routine.
So, on the plus side, if you end up not using your expensive Apple Watch very much at all you might not need to recharge it every day. Er, great!
Battery life continues to be a serious bugbear for wearables. And indeed an ongoing pain-point for smartphones — although one that typically passes without much comment from Apple.
Instead the company routinely shaves a few millimeters off its handsets every year, thereby squeezing the amount of on board battery real estate in the interests of being able to announce an ‘even sleeker’ iPhone. (When most users would probably cry tears of a joy for an iPhone with a fatter battery.)
While smartphone users are largely resigned to the daily charging grind (and/or keeping a spare battery pack close by) it’s a pretty big ask for a secondary device to also need juicing daily. Especially one that’s worn on the wrist.
The Apple Watch competes for wrist space with far less smart watches that nonetheless have far superior battery lives — being good for years of use. Or indeed having automatic mechanisms that are powered by the movement of the human body so never need recharging. For all its smarts, a smartwatch that prematurely runs out of juice and reverts to a blank slab of glass is going to feel pretty dumb in comparison.
The Apple Watch has a magnetic induction charging mechanism — using a magnetic connector that attaches to the back of the device. Whether that familiar magnetic tug will help lessen the friction of daily charging an expensive wrist-worn wearable remains to be seen.

"
17,"If You Need More Power, This Backup Battery Can Survive Even When Your Phone Can’t",https://techcrunch.com/2014/02/21/if-you-need-more-power-this-backup-battery-can-survive-even-when-your-phone-cant/,2014/02/21," 


















		( function() {
			var func = function() {
				var iframe_form = document.getElementById('wpcom-iframe-form-f3884347659b1ad56886f4eac9ffa957-59f5d3f9d8a89');
				var iframe = document.getElementById('wpcom-iframe-f3884347659b1ad56886f4eac9ffa957-59f5d3f9d8a89');
				if ( iframe_form && iframe ) {
					iframe_form.submit();
					iframe.onload = function() {
						iframe.contentWindow.postMessage( {
							'msg_type': 'poll_size',
							'frame_id': 'wpcom-iframe-f3884347659b1ad56886f4eac9ffa957-59f5d3f9d8a89'
						}, window.location.protocol + '//wpcomwidgets.com' );
					}
				}

				// Autosize iframe
				var funcSizeResponse = function( e ) {
					var origin = document.createElement( 'a' );
					origin.href = e.origin;

					// Verify message origin
					if ( 'wpcomwidgets.com' !== origin.host )
						return;

					// Verify message is in a format we expect
					if ( 'object' !== typeof e.data || undefined === e.data.msg_type )
						return;

					switch ( e.data.msg_type ) {
						case 'poll_size:response':
							var iframe = document.getElementById( e.data._request.frame_id );

							if ( iframe && '' === iframe.width )
								iframe.width = '100%';
							if ( iframe && '' === iframe.height )
								iframe.height = parseInt( e.data.height );

							return;
						default:
							return;
					}
				}

				if ( 'function' === typeof window.addEventListener ) {
					window.addEventListener( 'message', funcSizeResponse, false );
				} else if ( 'function' === typeof window.attachEvent ) {
					window.attachEvent( 'onmessage', funcSizeResponse );
				}
			}
			if (document.readyState === 'complete') { func.apply(); /* compat for infinite scroll */ }
			else if ( document.addEventListener ) { document.addEventListener( 'DOMContentLoaded', func, false ); }
			else if ( document.attachEvent ) { document.attachEvent( 'onreadystatechange', func ); }
		} )();
		

I like backup batteries – I carry more than a few, and they all get used eventually, especially when I travel. But sometimes I worry: What will happen to my portable backup power in case of the The End of Days? Should the world be buried in a never-ending blizzard, or should a meteor impact block out the sun and bury everything in a three-foot layer of ash, will my juice reserves still be operational?
With the Limefuel IP66 Rugged external battery, the answer is yes. The gadget is being crowdfunded on Kickstarter right now (and has already blown past its $30,000 goal in just a few days), offering up a maximum of 15,000 mAh in reserve power, depending on the configuration you choose. Other backup chargers out there offer up that much spare energy (including a number of low-cost options on Amazon), but none offer it in a case that’s quite so rugged.
The L150XR is waterproof, dirtproof, and crush or shock proof (not just ‘resistant,’ you’ll note), and is IP66-certified. For those who aren’t familiar with the ratings system for rugged devices, IP66 means that the pack is completely sealed against dust, and that it can withstand “powerful water jets” from any direction, for up to three minutes, in addition to submersion. You’ll have to have all the flaps closed to ensure that level of protection, of course, but that’s still very impressive.

Other features of the L150XR include that massive capacity, which is good for probably around 10 charges of your smartphone, as well as two charging ports that work simultaneously, and 2A input for faster charging of the backup battery itself (though it’ll still take between 9 and 15 hours to fill it up). It even has pass-through charging (meaning you can charge it and an attached device simultaneously), which is something people missed in the Mophie Powerstation XL I recently reviewed.
Boulder-based Limefuel was founded in November 2012 and already makes charging gadgets for mobile devices, so it stands a good chance of making its projected May 2014 ship date. Pre-orders start at $50 for a lower capacity, 10,400 mAh version, but the big 15,000 mAh edition starts at $70 (still cheaper than many top-end competitors, however).
You may not need the intense environmental resistance the L150XR provides, but on the other hand, there’s no good reason not to have it, either. And if you do back this, know that the end of time, when your phone is long gone and everyone you know has succumbed to high levels of particulate matter in the air, you’ll still have power left in the bank.

"
18,Mophie’s Powerstation XL Packs In The Power For Extended Time Away From Outlets,https://techcrunch.com/2013/12/29/mophie-powerstation-xl-review/,2013/12/29,"
Our devices have a never-ending hunger for power – it’s their single greatest failing, in a time when they can do incredible things but still only last around a day of solid use in the best-case scenario. But Mophie has made a name for itself providing extra juice for your devices, and now they’ve got a new Powerstation XL model that packs a crazy 12,000 mAh, which can charge some smartphones up to eight times over.
Pros:

Battery lasts and lasts
Intelligent amperage for less power wastage
Two ports for charging

Cons:

Price
A bit on the bulky side

Mophie’s Powerstation XL isn’t reinventing the wheel, it’s just making the wheel a lot bigger. Even design-wise, it resembles previous Mophie power pack devices, with a rubberized black top and bottom ‘sandwiching’ a silver wraparound rim. A button on the side will light up an LED indicator to tell you how much juice is remaining (to the nearest quarter), and two USB 2.0 ports on the top can charge up to two devices simultaneously, while a micro USB input is used to fill it back up once it’s empty.
The sandwich look is simple, good and a nice fit with Apple products, with which I’m generally using the Mophie Powerstation XL. Plus, the whole thing feels terrifically well-built, and you can imagine that if you pop the lid, it’ll be tightly packed edge to edge with battery cell units. Mophie’s backup batteries feel like they can survive a fall, which is more than you can say for a lot of the lower-priced models it competes with.
And the Mophie Powerstation XL also works as advertised. I used the partial charge it came with to fully reenergize a Nexus 5, HTC One and Nvidia Shield before it exhausted itself, and subsequent charges have managed to serve up multiple charges to my iPhone 5 while also topping up an iPad Air on the run. Plus, in terms of charge retention, you can easily have the XL in a bag for days without it losing a single dot of its energy meter to dissipation.
Mophie does good retention, and good overall life of the bank itself, which is why they can get away with asking for $130 for a backup battery and someone like IOgear charges a lot less. The XL is brand new, so I haven’t had the opportunity to test its longevity yet, but the Powerstation Pro I’ve had now for a couple of years still seems not to be noticeably diminished vs. when I first bought it.
The bottom line is that if you need serious backup juice in a relatively small package that’s bound to be reliable, Mophie’s latest delivers. It’d be great if someone made a smartphone that eliminated the need for such a thing, but until then, at least there’s the Powerstation XL.

"
19,Apple Replacing ‘Limited’ Number Of iPhone 5s With Manufacturing Issue Leading To Battery Life Problem,https://techcrunch.com/2013/10/29/apple-limited-number-of-iphone-5s-have-manufacturing-flaw-leading-to-low-battery-life/,2013/10/29,"
Apple released a statement today to The New York Times noting that a manufacturing issue has caused shortened battery life in a ‘very limited’ number of iPhone 5s devices. At its introduction, the phone was reported by Apple to have nearly identical life to the iPhone 5, and most tests have borne that out with reviewers seeing identical or slightly improved numbers.
The statement, issued by an Apple spokesperson, indicates that a small number of the iPhones that Apple has sold so far are defective. Here’s the statement given to the Times:
“We recently discovered a manufacturing issue affecting a very limited number of iPhone 5S devices that could cause the battery to take longer to charge or result in reduced battery life,” said Teresa Brewer, an Apple spokeswoman. “We are reaching out to customers with affected phones and will provide them with a replacement phone.”
The Times says that Apple’s statement ‘implies’ that this is only a few thousand devices, but Apple themselves gave no exact number. Apple sold 9 million iPhone 5s, iPhone 5c and iPhone 4s devices in its launch weekend in September.
iPhones do not have user replaceable batteries, making the life of those batteries of paramount importance. In general, iPhones get comparable battery life to other devices in the same size and thickness. Other devices from Motorola, Samsung and more have made design decisions that allow them to get greater battery life by packing in larger or thicker battery packs.
If that reputation for decent, if not exhilarating, battery life is going to be maintained, Apple will want to make sure that they clamp down on this issue quick. Of course, the bad news about iPhone 5s battery life issues arrives ahead of iPad Air reviews, which are expected later today. Slick.
We’ve reached out to Apple to see if it has any more information to share.

"
